product_id,category_id,product_segment,base_price,quality_score,base_conversion,base_popularity,launch_day
1885,14,premium,612.63,0.61,0.0125,0.0001597644,16
1886,15,budget,33.24,0.372,0.0171,0.0001559873,259
1887,4,midrange,33.61,0.75,0.0303,0.0002106918,49
1888,15,budget,35.17,0.704,0.0285,0.0002102077,12
1889,1,midrange,51.16,0.858,0.0322,0.0002137527,41
1890,15,budget,11.26,0.587,0.0293,0.0003438418,321
1891,15,budget,14.84,0.459,0.0236,0.0002810957,248
1892,1,midrange,57.42,0.877,0.0324,0.0001728708,288
1893,13,midrange,32.58,0.768,0.0311,0.0002761619,251
1894,15,budget,57.78,0.78,0.029,0.0002441058,290
1895,14,premium,273.61,0.646,0.0173,0.0001957058,181
1896,15,midrange,61.83,0.907,0.0331,0.0001957397,295
1897,11,budget,21.55,0.421,0.0207,0.0001975649,20
1898,2,midrange,104.33,0.551,0.0183,0.0001521792,212
1899,14,budget,5.36,0.847,0.0413,0.0002741592,275
1900,11,budget,19.3,0.35,0.0187,0.0004037369,362
1901,11,midrange,31.61,0.856,0.0343,0.000174396,131
1902,8,budget,20.75,0.514,0.0241,0.0003828673,65
1903,11,budget,23.04,0.344,0.0177,0.0001987505,262
1904,3,midrange,54.96,0.309,0.0127,0.0021182645,26
1905,13,budget,9.96,0.882,0.0401,0.00020602,283
1906,2,midrange,36.09,0.834,0.0329,0.0009957781,257
1907,12,midrange,71.05,0.466,0.0171,0.0003586773,252
1908,14,budget,10.15,0.337,0.021,0.0001637558,107
1909,9,budget,58.67,0.435,0.0168,0.0002011091,43
1910,10,budget,25.54,0.41,0.0196,0.000244425,222
1911,5,midrange,176.79,0.8,0.0247,0.0006007808,132
1912,15,budget,17.97,0.412,0.0212,0.000182592,142
1913,12,premium,897.97,0.412,0.0038,0.0002005383,68
1914,7,budget,7.19,0.274,0.0201,0.0002707103,121
1915,3,midrange,31.09,0.698,0.0288,0.0001563935,303
1916,4,budget,10.5,0.767,0.0358,0.0004227945,326
1917,9,budget,9.94,0.74,0.0351,0.0002117518,127
1918,15,budget,52.15,0.676,0.0258,0.0001578051,51
1919,12,midrange,113.06,0.975,0.0328,0.0001700723,12
1920,4,premium,679.29,0.605,0.0118,0.0005480196,68
1921,14,budget,15.59,0.895,0.0387,0.0001745099,3
1922,7,budget,20.21,0.735,0.032,0.0002397726,243
1923,14,budget,19.31,0.313,0.0174,0.0001724167,234
1924,4,budget,47.43,0.858,0.0326,0.0002408007,285
1925,11,premium,390.78,0.688,0.0172,0.0001961069,121
1926,15,premium,853.89,0.74,0.0155,0.000216216,303
1927,4,premium,278.57,0.385,0.0081,0.0003544327,61
1928,12,budget,50.24,0.578,0.0225,0.0005286634,84
1929,15,budget,8.73,0.91,0.0416,0.0001819824,334
1930,3,midrange,37.76,0.412,0.0179,0.0001550847,321
1931,2,budget,44.32,0.25,0.0116,0.0003353819,218
1932,12,midrange,34.79,0.443,0.0194,0.0006719239,222
1933,6,budget,11.43,0.616,0.0302,0.0002302022,255
1934,2,budget,15.65,0.866,0.0377,0.0001862537,300
1935,9,premium,423.97,0.732,0.0184,0.0002850315,84
1936,13,budget,31.06,0.939,0.0373,0.0002509629,25
1937,4,premium,1173.35,0.592,0.0089,0.0001624859,67
1938,6,budget,21.89,0.543,0.0249,0.0001883936,130
1939,14,budget,37.88,0.424,0.0184,0.0002532922,86
1940,10,budget,31.75,0.414,0.0188,0.0002966976,191
1941,14,budget,31.01,0.802,0.0325,0.0003378323,50
1942,8,budget,15.99,0.31,0.0181,0.0001903918,210
1943,15,budget,21.93,0.432,0.021,0.0003105724,259
1944,12,midrange,24.98,0.914,0.0373,0.0003049629,36
1945,3,premium,74.36,0.683,0.0244,0.0001574123,104
1946,14,budget,22.1,0.285,0.0158,0.0001526951,196
1947,9,budget,11.83,0.778,0.0358,0.0001976245,24
1948,3,budget,14.61,0.63,0.0297,0.000256973,242
1949,3,midrange,74.52,0.891,0.0317,0.0001839462,275
1950,12,midrange,25.12,0.762,0.032,0.0002000963,131
1951,1,budget,14.15,0.253,0.0166,0.0002076853,3
1952,4,midrange,134.42,0.404,0.0121,0.0001550635,182
1953,3,budget,29.1,0.443,0.0202,0.0002511923,317
1954,8,budget,17.8,0.777,0.034,0.0002065512,106
1955,8,budget,69.36,0.632,0.023,0.000167908,309
1956,10,premium,1163.67,0.811,0.0166,0.0001899541,317
1957,4,budget,33.27,0.635,0.0263,0.0025844341,102
1958,1,budget,12.62,0.496,0.0256,0.0005596619,218
1959,11,budget,23.26,0.328,0.0171,0.0005898783,15
1960,7,midrange,128.49,0.402,0.0122,0.0002359433,201
1961,12,budget,12.93,0.551,0.0274,0.0001904221,321
1962,3,budget,35.81,0.664,0.027,0.0001837,344
1963,1,budget,35.73,0.954,0.0372,0.0001527224,72
1964,4,midrange,86.88,0.43,0.0149,0.0003553983,242
1965,9,budget,40.0,0.75,0.0295,0.0001590507,24
1966,7,premium,373.88,0.364,0.0061,0.0002015559,102
1967,14,budget,24.71,0.785,0.0329,0.0004573324,304
1968,7,budget,33.95,0.259,0.0131,0.0002063541,234
1969,10,premium,138.64,0.742,0.0237,0.0001531437,143
1970,11,midrange,22.02,0.372,0.0189,0.0004083486,350
1971,1,budget,11.28,0.385,0.0222,0.000160167,276
1972,10,midrange,217.86,0.669,0.0192,0.0002484785,8
1973,7,budget,14.31,0.532,0.0263,0.0001683729,29
1974,8,budget,58.25,0.603,0.0228,0.0001958381,228
1975,3,midrange,44.61,0.482,0.0197,0.0001809356,320
1976,13,midrange,29.78,0.965,0.0384,0.0002041105,57
1977,15,budget,50.27,0.468,0.0187,0.0001645594,196
1978,1,midrange,65.44,0.657,0.0241,0.0001862465,298
1979,11,budget,11.48,0.891,0.0398,0.0002175021,314
1980,13,budget,5.18,0.748,0.038,0.0001888494,233
1981,4,premium,179.32,0.492,0.0138,0.0001655768,364
1982,13,midrange,21.44,0.664,0.0293,0.0004044527,342
1983,11,midrange,41.25,0.312,0.0141,0.0005051891,304
1984,15,midrange,103.66,0.659,0.0221,0.0005398527,244
1985,15,midrange,53.65,0.574,0.0221,0.0001713635,359
1986,1,budget,6.54,0.818,0.0396,0.0002030218,6
1987,8,premium,290.15,0.886,0.0255,0.0004798711,32
1988,11,midrange,45.42,0.4,0.0167,0.0017454393,186
1989,3,midrange,142.89,0.311,0.0085,0.0001601051,244
1990,6,budget,18.97,0.543,0.0255,0.000242927,329
1991,15,budget,9.8,0.651,0.0321,0.0001643957,247
1992,1,budget,18.47,0.533,0.0253,0.000248389,84
1993,9,budget,59.47,0.721,0.0268,0.0001911743,331
1994,14,budget,26.03,0.629,0.0272,0.0005250315,30
1995,6,midrange,179.89,0.952,0.0299,0.0001577157,34
1996,9,premium,1548.26,0.557,0.0064,0.0001829783,262
1997,15,budget,29.53,0.312,0.0155,0.0002245906,351
1998,9,budget,69.21,0.476,0.0175,0.0001867056,183
1999,3,midrange,17.37,0.704,0.0316,0.000207197,49
2000,1,budget,30.79,0.442,0.0199,0.000166984,17
2001,15,premium,1130.78,0.452,0.0042,0.0003340145,357
2002,4,budget,56.88,0.505,0.0194,0.0003521766,102
2003,10,budget,22.81,0.81,0.0341,0.000156961,233
2004,2,budget,36.65,0.955,0.0371,0.000256824,119
2005,8,premium,242.2,0.513,0.0132,0.0002117195,78
2006,15,budget,27.6,0.397,0.0188,0.0001982352,243
2007,9,midrange,68.34,0.565,0.0207,0.0002715028,269
2008,15,budget,27.22,0.514,0.023,0.0004651597,172
2009,4,budget,34.99,0.993,0.0386,0.0002330803,185
2010,10,premium,320.78,0.598,0.0149,0.0001608611,177
2011,14,budget,8.25,0.759,0.0366,0.0001563236,215
2012,9,budget,17.83,0.935,0.0395,0.000237088,294
2013,4,budget,34.18,0.722,0.0292,0.0002172764,259
2014,14,premium,461.87,0.437,0.0077,0.000179862,101
2015,7,budget,28.57,0.706,0.0295,0.0001727313,90
2016,10,budget,11.23,0.551,0.028,0.0001939871,245
2017,15,premium,1023.47,0.567,0.0086,0.0001631626,235
2018,3,midrange,73.25,0.984,0.0351,0.0001890355,134
2019,4,midrange,31.97,0.459,0.0203,0.0001711635,306
2020,1,midrange,39.91,0.602,0.0244,0.0001670558,152
2021,7,midrange,59.62,0.37,0.0145,0.0001820752,122
2022,4,budget,18.55,0.384,0.0201,0.000161076,202
2023,12,budget,8.89,0.703,0.0343,0.0007001563,70
2024,3,midrange,25.47,0.813,0.0337,0.00017191,253
2025,12,midrange,24.7,0.727,0.0308,0.0002217305,327
2026,4,premium,171.22,0.497,0.0142,0.0007876868,344
2027,7,midrange,38.38,0.295,0.0138,0.0001925603,163
2028,7,budget,33.47,0.603,0.0252,0.0009647391,98
2029,12,budget,20.29,0.628,0.0282,0.0007644463,174
2030,9,midrange,78.98,0.828,0.0293,0.0003132039,37
2031,7,budget,24.36,0.73,0.031,0.0001540403,243
2032,14,midrange,58.42,0.903,0.0332,0.0001793812,156
2033,11,midrange,24.7,0.837,0.0347,0.0003254326,44
2034,4,budget,14.05,0.524,0.0262,0.0001806823,199
2035,14,midrange,28.99,0.724,0.03,0.00016053,262
2036,7,midrange,79.9,0.81,0.0286,0.0001596773,83
2037,1,premium,284.0,0.968,0.0284,0.0001979688,147
2038,9,budget,20.36,0.567,0.0261,0.0002082293,325
2039,3,midrange,54.87,0.736,0.0277,0.0001846522,259
2040,4,budget,63.34,0.544,0.0203,0.0002827696,291
2041,13,midrange,31.49,0.803,0.0325,0.000441395,164
2042,3,budget,13.82,0.934,0.0406,0.0001716241,180
2043,14,premium,277.63,0.939,0.0275,0.0002209702,181
2044,15,premium,786.09,0.368,0.0029,0.0001616501,164
2045,11,midrange,92.07,0.403,0.0137,0.0006939933,52
2046,12,midrange,116.13,0.816,0.0271,0.0003274328,14
2047,12,budget,10.54,0.723,0.0343,0.0003687935,303
2048,15,midrange,73.22,0.929,0.0331,0.0004404256,195
2049,7,budget,32.88,0.485,0.0211,0.0001847981,194
2050,3,midrange,37.34,0.886,0.0346,0.0002149204,217
2051,10,budget,63.24,0.763,0.028,0.0005499275,150
2052,10,midrange,64.66,0.397,0.0151,0.000346134,325
2053,3,budget,13.21,0.345,0.0201,0.000390992,171
2054,11,midrange,52.49,0.777,0.0293,0.0001688861,182
2055,1,midrange,49.5,0.369,0.0153,0.0001559227,193
2056,15,budget,45.0,0.846,0.0324,0.0001641705,57
2057,4,budget,12.26,0.668,0.0317,0.0001662082,63
2058,1,midrange,66.45,0.608,0.0223,0.0002772605,65
2059,3,midrange,62.87,0.457,0.0173,0.0004403349,92
2060,4,budget,49.85,0.988,0.0369,0.0001931714,58
2061,4,budget,30.61,0.792,0.0322,0.0001991285,81
2062,1,budget,39.63,0.834,0.0325,0.000154785,342
2063,4,midrange,203.19,0.827,0.025,0.0003130989,131
2064,3,midrange,34.75,0.688,0.028,0.0004348918,289
2065,7,budget,36.28,0.955,0.0371,0.0003123673,143
2066,7,midrange,175.65,0.688,0.0208,0.0002277414,301
2067,6,midrange,50.41,0.64,0.0247,0.0001729683,274
2068,6,midrange,109.48,0.455,0.0148,0.0002660085,306
2069,2,budget,13.22,0.461,0.0242,0.0001752597,105
2070,1,budget,21.2,0.803,0.0341,0.000171937,34
2071,4,budget,10.83,0.501,0.0264,0.0001957759,112
2072,13,budget,20.79,0.797,0.034,0.0002137995,256
2073,15,budget,19.08,0.965,0.0403,0.0001947757,238
2074,15,budget,26.74,0.579,0.0253,0.0001813187,257
2075,10,budget,9.17,0.323,0.0209,0.0003039606,362
2076,10,midrange,133.72,0.75,0.0242,0.0001866452,82
2077,5,budget,21.49,0.257,0.015,0.0004280129,162
2078,13,midrange,62.37,0.84,0.0307,0.0001734903,179
2079,13,budget,8.95,0.644,0.0322,0.000257483,54
2080,14,midrange,24.49,0.617,0.027,0.0001519267,241
2081,14,budget,12.82,0.677,0.0319,0.0002603854,17
2082,8,midrange,258.41,0.637,0.0173,0.0002271407,327
2083,13,midrange,26.04,0.493,0.0224,0.0002426787,32
2084,14,budget,20.82,0.461,0.0223,0.0001521005,40
2085,5,midrange,29.42,0.561,0.0243,0.0001773161,63
2086,15,budget,34.8,0.921,0.0361,0.0002711568,325
2087,2,midrange,42.19,0.352,0.0154,0.0002045092,314
2088,15,budget,20.34,0.494,0.0235,0.0002387914,336
2089,13,budget,9.94,0.394,0.023,0.0002021373,304
2090,2,budget,9.41,0.57,0.0294,0.0003217204,337
2091,12,premium,257.75,0.35,0.0073,0.0002053065,172
2092,1,budget,11.6,0.821,0.0373,0.0001763827,1
2093,13,midrange,49.72,0.328,0.0138,0.0001694687,159
2094,14,budget,37.83,0.749,0.0297,0.001331425,80
2095,11,budget,14.31,0.451,0.0235,0.0002046222,89
2096,14,budget,33.66,0.604,0.0252,0.0002805222,252
2097,3,premium,240.2,0.4,0.0093,0.0005475933,60
2098,4,midrange,37.87,0.798,0.0314,0.0002265473,117
2099,8,budget,15.49,0.961,0.041,0.0001877552,143
2100,1,midrange,46.74,0.416,0.0172,0.0005872945,22
2101,9,budget,17.96,0.965,0.0405,0.0002185317,255
2102,4,budget,51.33,0.494,0.0195,0.0002705491,278
2103,7,midrange,94.98,0.668,0.0229,0.0002059465,203
2104,8,budget,31.24,0.776,0.0315,0.0002893588,10
2105,14,budget,14.35,0.399,0.0217,0.0001906578,287
2106,4,midrange,71.57,0.584,0.0211,0.0002755323,162
2107,14,budget,18.31,0.301,0.0172,0.0003996279,97
2108,8,premium,201.79,0.773,0.0231,0.0002260304,345
2109,6,midrange,40.94,0.562,0.0229,0.0005869369,313
2110,9,midrange,60.49,0.919,0.0336,0.0001689259,160
2111,8,midrange,47.3,0.455,0.0185,0.000599656,161
2112,4,premium,777.21,0.943,0.023,0.0002696467,332
2113,9,budget,9.8,0.356,0.0217,0.0001525675,69
2114,3,midrange,22.96,0.705,0.0304,0.0002219638,149
2115,7,budget,39.54,0.481,0.0202,0.0001580742,208
2116,11,premium,1103.17,0.386,0.002,0.0001601677,126
2117,8,budget,26.02,0.32,0.0164,0.0001573197,115
2118,14,midrange,52.79,0.742,0.028,0.0003118055,39
2119,4,midrange,163.55,0.425,0.0119,0.0003286147,97
2120,15,budget,8.81,0.68,0.0335,0.0001951067,130
2121,13,premium,214.75,0.985,0.0303,0.0001999606,305
2122,15,budget,10.01,0.487,0.0262,0.0003091865,123
2123,14,budget,11.96,0.276,0.0181,0.0001696188,58
2124,3,midrange,140.26,0.357,0.0102,0.0001551265,308
2125,10,budget,39.73,0.339,0.0152,0.0001734556,128
2126,3,budget,35.26,0.597,0.0248,0.0003781624,335
2127,14,budget,23.98,0.808,0.0338,0.00019291,39
2128,11,budget,18.9,0.472,0.0231,0.0003275356,8
2129,4,midrange,156.8,0.359,0.0098,0.0006619628,336
2130,15,premium,677.22,0.731,0.0162,0.0001543634,35
2131,3,midrange,44.77,0.476,0.0194,0.000233001,3
2132,11,budget,10.01,0.681,0.0331,0.0003014596,234
2133,12,midrange,73.39,0.95,0.0339,0.0001658273,115
2134,1,midrange,33.69,0.469,0.0204,0.0002517364,176
2135,11,midrange,53.91,0.634,0.0242,0.0001808215,149
2136,14,budget,7.16,0.855,0.0405,0.0002460853,108
2137,1,budget,17.89,0.769,0.0337,0.0001713024,175
2138,10,premium,246.44,0.814,0.0237,0.0004568305,94
2139,4,midrange,56.99,0.829,0.0308,0.0005798892,82
2140,12,budget,19.19,0.655,0.0294,0.000161136,82
2141,3,midrange,23.08,0.652,0.0285,0.000428179,43
2142,15,budget,56.93,0.789,0.0294,0.0002109402,191
2143,14,budget,13.12,0.773,0.0351,0.0001641756,200
2144,3,midrange,35.02,0.753,0.0302,0.0001714334,6
2145,6,midrange,30.54,0.537,0.0232,0.0004602387,167
2146,11,budget,30.36,0.871,0.035,0.0002457329,269
2147,12,premium,532.69,0.427,0.0067,0.0001595189,0
2148,8,midrange,81.07,0.367,0.013,0.000221202,109
2149,3,budget,7.95,0.509,0.028,0.0002914106,350
2150,3,midrange,83.02,0.44,0.0155,0.0002072094,155
2151,15,midrange,217.92,0.747,0.0219,0.0001774952,6
2152,9,midrange,71.75,0.423,0.0155,0.0004885078,192
2153,14,premium,113.45,0.742,0.0247,0.0009657044,149
2154,9,midrange,39.5,0.635,0.0256,0.0002093517,77
2155,15,budget,8.29,0.364,0.0227,0.0002196993,26
2156,2,budget,33.56,0.444,0.0196,0.0001702367,322
2157,3,midrange,139.52,0.641,0.0202,0.0002998753,296
2158,15,premium,1607.51,0.8,0.0148,0.0002324916,248
2159,15,budget,39.76,0.549,0.0225,0.000161969,6
2160,5,budget,10.97,0.425,0.0237,0.0002227196,317
2161,7,midrange,183.24,0.471,0.013,0.0001831181,172
2162,9,budget,18.05,0.321,0.018,0.0001778014,173
2163,8,budget,19.08,0.269,0.0159,0.0002204306,320
2164,3,premium,431.08,0.98,0.027,0.0001672079,157
2165,14,midrange,19.8,0.322,0.0176,0.0003962285,86
2166,4,premium,1142.31,0.344,0.002,0.0001716918,86
2167,12,midrange,209.36,0.903,0.0275,0.000302658,338
2168,1,budget,27.3,0.748,0.0311,0.0001587338,198
2169,1,premium,650.67,0.577,0.011,0.0002900916,211
2170,12,budget,15.41,0.737,0.0332,0.0001962512,216
2171,6,budget,9.81,0.951,0.0426,0.0001679595,80
2172,12,premium,820.63,0.325,0.002,0.0007073719,153
2173,2,midrange,92.78,0.433,0.0147,0.0001906023,347
2174,15,premium,1294.92,0.895,0.0191,0.0001833202,53
2175,13,budget,5.98,0.835,0.0405,0.0002704561,347
2176,14,premium,176.33,0.996,0.0315,0.0002400392,99
2177,3,midrange,35.67,0.485,0.0208,0.0002318057,107
2178,6,midrange,128.55,0.959,0.0317,0.0003989838,5
2179,7,premium,740.31,0.508,0.008,0.0002540152,242
2180,11,budget,38.49,0.786,0.031,0.0001938824,116
2181,4,midrange,57.22,0.912,0.0336,0.0002216708,167
2182,1,midrange,56.48,0.378,0.015,0.0001668406,211
2183,7,midrange,22.79,0.404,0.0199,0.0002641768,231
2184,4,premium,259.08,0.686,0.019,0.0002079179,348
2185,7,midrange,48.63,0.883,0.0333,0.0001896925,202
2186,4,budget,29.67,0.309,0.0154,0.0002878003,64
2187,4,budget,23.16,0.888,0.0368,0.0006614306,256
2188,11,premium,214.03,0.507,0.0136,0.0002630699,20
2189,7,premium,484.51,0.555,0.0116,0.0001786398,307
2190,7,premium,822.98,0.505,0.0075,0.0001925275,108
2191,10,budget,14.16,0.934,0.0404,0.0003806438,263
2192,13,budget,9.45,0.348,0.0216,0.0001819727,57
2193,7,midrange,100.62,0.681,0.023,0.0002418059,148
2194,11,midrange,102.23,0.361,0.0118,0.0001980207,253
2195,15,budget,43.2,0.946,0.0361,0.0001599085,226
2196,10,midrange,45.95,0.848,0.0324,0.0001988923,2
2197,14,budget,15.81,0.425,0.0222,0.0001754028,12
2198,13,budget,29.04,0.473,0.0213,0.0002016704,358
2199,1,budget,12.62,0.536,0.027,0.0003078918,193
2200,8,budget,23.16,0.554,0.0251,0.0002167445,312
2201,12,budget,51.07,0.863,0.0324,0.0001819629,26
2202,15,premium,164.62,0.673,0.0206,0.0001547532,179
2203,9,midrange,146.47,0.571,0.0175,0.0002901861,210
2204,2,premium,1016.84,0.79,0.0165,0.000362597,336
2205,11,budget,7.52,0.593,0.0311,0.0001587328,259
2206,3,budget,20.44,0.346,0.0183,0.0002589178,229
2207,13,budget,12.2,0.331,0.02,0.0001817759,107
2208,10,midrange,188.98,0.494,0.0137,0.0001612589,362
2209,12,budget,43.69,0.702,0.0275,0.0001528294,119
2210,14,midrange,120.9,0.351,0.0107,0.0003792152,101
2211,11,midrange,21.32,0.663,0.0292,0.0001539083,264
2212,11,premium,591.4,0.452,0.0071,0.0001776396,363
2213,13,budget,30.33,0.772,0.0315,0.0006364723,312
2214,14,midrange,69.63,0.271,0.0103,0.0001565245,65
2215,14,budget,17.9,0.602,0.0278,0.0001556094,297
2216,1,budget,6.27,0.289,0.0212,0.0001695191,128
2217,11,midrange,121.37,0.498,0.0158,0.0006797285,81
2218,4,midrange,33.11,0.262,0.0133,0.0002629473,341
2219,14,midrange,35.4,0.602,0.0249,0.0002168903,346
2220,12,budget,45.35,0.825,0.0316,0.0004132828,135
2221,8,premium,1710.54,0.325,0.002,0.0001715553,9
2222,3,premium,948.81,0.801,0.0172,0.0002545675,76
2223,6,budget,22.44,0.688,0.0299,0.0001981379,197
2224,12,premium,166.74,0.628,0.0189,0.0001710347,21
2225,4,budget,23.97,0.7,0.03,0.0002200536,82
2226,2,midrange,31.28,0.502,0.0219,0.0003022753,54
2227,14,premium,766.7,0.783,0.0175,0.0002086528,347
2228,13,midrange,54.1,0.835,0.0312,0.0001858216,129
2229,4,midrange,72.72,0.834,0.0298,0.0001594766,138
2230,4,budget,10.53,0.452,0.0248,0.0002299453,153
2231,15,midrange,66.49,0.74,0.027,0.0001792482,4
2232,12,midrange,156.96,0.361,0.0099,0.0001862482,197
2233,11,budget,22.9,0.622,0.0275,0.0001866661,333
2234,5,budget,9.34,0.252,0.0183,0.0002045844,296
2235,4,midrange,42.48,0.395,0.0169,0.0001979374,91
2236,1,midrange,45.2,0.724,0.0281,0.0003717262,4
2237,12,budget,8.61,0.906,0.0415,0.000216674,282
2238,1,premium,965.53,0.287,0.002,0.0002629477,307
2239,1,midrange,80.03,0.669,0.0236,0.0002260503,336
2240,12,budget,8.5,0.728,0.0353,0.0001544159,210
2241,15,budget,40.07,0.949,0.0365,0.0001756184,172
2242,13,midrange,35.47,0.741,0.0298,0.0001658677,276
2243,9,midrange,53.22,0.327,0.0135,0.0002210525,251
2244,9,midrange,108.73,0.36,0.0115,0.0005654626,276
2245,8,budget,10.01,0.727,0.0346,0.0001623018,103
2246,6,midrange,79.65,0.412,0.0147,0.0001948549,329
2247,10,midrange,185.25,0.946,0.0296,0.0002178975,13
2248,8,midrange,249.52,0.941,0.0281,0.0001826231,34
2249,11,budget,11.07,0.961,0.0424,0.000236908,238
2250,14,midrange,72.93,0.47,0.0171,0.0001871185,208
2251,15,budget,12.93,0.788,0.0357,0.0001961704,202
2252,2,budget,23.17,0.747,0.0318,0.0003001206,331
2253,7,midrange,37.36,0.277,0.0133,0.0002077838,317
2254,3,midrange,56.67,0.449,0.0175,0.0002699286,262
2255,7,midrange,31.18,0.405,0.0186,0.0002166278,60
2256,4,midrange,236.48,0.528,0.0139,0.0001705613,35
2257,3,budget,28.93,0.965,0.0385,0.0001842324,51
2258,13,budget,9.34,0.884,0.0404,0.0002287494,224
2259,9,budget,44.58,0.47,0.0193,0.0001953839,260
2260,14,budget,6.46,0.648,0.0336,0.0001573038,291
2261,1,midrange,97.12,0.394,0.0132,0.0002331031,37
2262,1,midrange,35.51,0.458,0.0198,0.0002559497,100
2263,8,midrange,43.75,0.299,0.0134,0.0001693695,123
2264,2,budget,29.39,0.732,0.0303,0.0004474611,230
2265,4,budget,23.11,0.743,0.0317,0.0002070317,16
2266,15,budget,23.83,0.879,0.0363,0.0001601133,306
2267,4,midrange,93.83,0.904,0.0311,0.0001688,29
2268,4,budget,10.11,0.37,0.0221,0.0002128631,191
2269,11,midrange,20.71,0.807,0.0344,0.0001607033,340
2270,9,midrange,116.44,0.351,0.0108,0.0001990833,70
2271,11,midrange,72.87,0.53,0.0192,0.0003990502,250
2272,7,budget,7.05,0.637,0.0329,0.0006052723,200
2273,14,budget,11.43,0.287,0.0187,0.0003504737,299
2274,3,midrange,62.08,0.368,0.0142,0.0001970642,214
2275,8,midrange,137.45,0.453,0.0137,0.0003336428,309
2276,12,budget,37.25,0.346,0.0157,0.0002622634,147
2277,14,premium,237.89,0.951,0.0286,0.000290851,59
2278,7,budget,19.36,0.466,0.0228,0.000245121,248
2279,11,budget,17.81,0.626,0.0287,0.0001693605,353
2280,1,budget,10.74,0.997,0.0438,0.0002637911,158
2281,3,budget,5.4,0.675,0.0353,0.0002454615,299
2282,1,budget,5.78,0.559,0.0309,0.0002829582,320
2283,12,budget,37.85,0.947,0.0367,0.0001628131,235
2284,4,midrange,46.42,0.417,0.0172,0.0001960908,288
2285,12,budget,25.0,0.385,0.0188,0.0001629362,205
2286,1,premium,382.97,0.652,0.016,0.0001582709,293
2287,14,premium,225.24,0.57,0.0156,0.0001555687,122
2288,14,budget,28.6,0.848,0.0344,0.0003909948,192
2289,2,budget,30.61,0.282,0.0143,0.0002312569,28
2290,1,midrange,20.07,0.713,0.0313,0.0002305679,71
2291,1,premium,642.33,0.783,0.0183,0.0018039602,211
2292,14,premium,297.45,0.979,0.0286,0.0001678642,264
2293,4,budget,18.05,0.359,0.0193,0.0002048726,10
2294,11,budget,24.01,0.435,0.0207,0.0002189912,25
2295,8,budget,38.81,0.949,0.0366,0.000292924,2
2296,13,midrange,31.24,0.723,0.0297,0.0001899893,188
2297,9,midrange,269.45,0.279,0.0045,0.0002204038,122
2298,9,budget,34.45,0.308,0.0147,0.0001856968,19
2299,15,midrange,103.31,0.839,0.0285,0.0004187266,289
2300,3,budget,5.58,0.676,0.0352,0.0002295267,192
2301,14,midrange,32.84,0.674,0.0277,0.0004768619,3
2302,1,budget,14.09,0.91,0.0396,0.0002398027,250
2303,9,midrange,124.22,0.431,0.0133,0.0003161598,332
2304,14,midrange,54.85,0.37,0.0149,0.0002682717,153
2305,12,midrange,125.13,0.71,0.0231,0.000167144,346
2306,12,budget,11.92,0.912,0.0404,0.0001735431,152
2307,4,midrange,139.85,0.449,0.0134,0.0001813187,28
2308,8,midrange,195.32,0.761,0.0229,0.0002336789,44
2309,7,budget,29.97,0.364,0.0173,0.0003674338,24
2310,10,budget,41.14,0.379,0.0164,0.0002433491,110
2311,9,midrange,218.92,0.926,0.0281,0.0002024042,140
2312,6,budget,10.18,0.338,0.021,0.0001676914,162
2313,5,budget,32.23,0.268,0.0136,0.0002040219,175
2314,4,budget,63.15,0.831,0.0304,0.0005438231,315
2315,7,budget,20.38,0.522,0.0245,0.0002453464,4
2316,3,budget,7.51,0.547,0.0295,0.0001792183,327
2317,14,midrange,159.56,0.85,0.0269,0.0002792361,87
2318,11,budget,7.89,0.385,0.0236,0.000161596,348
2319,3,midrange,33.76,0.738,0.0299,0.0002595545,49
2320,12,budget,9.93,0.485,0.0262,0.0001679449,36
2321,14,budget,13.6,0.328,0.0194,0.0001527126,44
2322,4,budget,20.86,0.766,0.0329,0.0002150012,108
2323,3,midrange,47.52,0.489,0.0196,0.0002856595,343
2324,1,premium,950.49,0.9,0.0206,0.0002890586,168
2325,1,budget,15.01,0.939,0.0404,0.0003533856,60
2326,13,budget,13.36,0.887,0.039,0.0002075473,234
2327,15,budget,48.88,0.492,0.0196,0.0001923374,185
2328,1,budget,29.75,0.427,0.0195,0.0002539318,256
2329,13,midrange,26.74,0.92,0.0372,0.0003678591,270
2330,2,budget,7.69,0.59,0.0309,0.000166467,286
2331,11,premium,425.22,0.781,0.0201,0.0003087001,55
2332,13,midrange,101.05,0.87,0.0296,0.0004596835,180
2333,7,budget,19.54,0.458,0.0224,0.0003278495,230
2334,1,midrange,30.36,0.339,0.0164,0.0001865956,203
2335,11,budget,24.72,0.719,0.0305,0.0003015344,354
2336,15,midrange,118.85,0.693,0.0227,0.0001888159,350
2337,4,budget,28.0,0.453,0.0207,0.0001797725,296
2338,3,midrange,107.64,0.689,0.023,0.0006547633,87
2339,3,midrange,90.47,0.843,0.0292,0.0002268246,193
2340,11,budget,21.32,0.513,0.024,0.0003392614,293
2341,11,midrange,79.73,0.432,0.0154,0.0002088044,97
2342,13,budget,17.99,0.794,0.0345,0.0002008623,259
2343,13,budget,13.65,0.839,0.0373,0.000253691,90
2344,14,midrange,49.27,0.966,0.0362,0.0003128586,51
2345,14,budget,22.28,0.361,0.0185,0.0002525061,87
2346,4,premium,654.06,0.917,0.0229,0.0002100339,338
